Codigo,Producto,Precio Costo,Precio,Precio Mayoreo,Inventario,Inv. Minimo,Departamento
7501055318513,Fanta 2L,$0.00,$13.00,$12.00,0,0,Refresco
7501055308613,Fanta 2L,$0.00,$13.00,$0.00,3,0,Refresco
7501055321513,Fanta 2l,$0.00,$13.00,$0.00,0,0,- Sin Departamento -
7501055304790,Fanta 3 L,$21.00,$28.00,$0.00,3,0,Refresco
7501055302277,Fanta Piña 2l,$0.00,$13.00,$0.00,0,0,Refresco
7501102290786,Farolito Baby,$5.00,$6.00,$6.00,0,0,Tienda
8000500178638,Ferrero,$56.00,$72.00,$0.00,0,0,- Sin Departamento -
8000500179734,Ferrero,$95.00,$123.50,$0.00,0,0,- Sin Departamento -
62020028266,Ferrero,$153.00,$199.00,$0.00,0,0,- Sin Departamento -
7861002900117,Ferrero,$42.00,$55.00,$0.00,1,0,- Sin Departamento -
80135500,Ferrero 50gms,$27.50,$36.00,$0.00,2,0,- Sin Departamento -
80135906,Ferrero 62.5gms,$31.00,$40.00,$0.00,4,0,- Sin Departamento -
78909434,Ferrero Rocher 3pz 3,$16.50,$21.50,$0.00,0,0,- Sin Departamento -
7898024390107,Ferrero Rocher Baul,$77.00,$100.00,$0.00,1,0,- Sin Departamento -
7898024395331,Ferrero Rocher Diama,$127.00,$165.00,$0.00,1,0,Tienda
749968500633,Fibra,$10.00,$13.00,$0.00,0,0,Tienda
FIBRA,Fibra,$4.50,$6.00,$0.00,1,0,Tienda
7006944,Fibra,$4.50,$6.00,$6.00,0,0,Tienda
749968500626,Fibra,$6.50,$8.00,$8.00,0,0,Tienda
FIBRA AJAX,Fibra Ajax,$0.00,$2.00,$0.00,100,0,- Sin Departamento -
FIBRA ESPIRAL,Fibra Espiral,$0.00,$5.00,$0.00,18,0,Tienda
FIBRA ESPONJA,Fibra Esponja,$7.00,$9.00,$0.00,10,0,Tienda
7502240980201,Fibra Fierro,$0.00,$9.00,$0.00,0,0,Tienda
726866010105,Fibra Fregon,$6.00,$7.50,$7.50,0,0,Tienda
75012533,Flan Danette 200g,$0.00,$5.50,$0.00,5,8,Danone
7501200480010,Flan Pronto,$0.00,$8.00,$0.00,0,0,Tienda
7501200430053,Flan Ya Sta,$6.00,$9.50,$9.50,0,0,Tienda
7501025440299,Flash,$0.00,$16.00,$0.00,1,0,Tienda
7501000624683,Flor De Naranjo,$0.00,$8.00,$0.00,0,0,Gamesa
7501000601745,Florentinas Cajeta,$0.00,$10.00,$0.00,0,0,Tienda
7501000601738,Florentinas Fresa,$0.00,$10.00,$0.00,1,0,Tienda
7501026026546,Foca 1Kg,$22.00,$27.00,$27.00,14,0,Detergentes
7501026026577,Foca 250g,$6.00,$7.50,$7.50,48,0,Detergentes
7501026026560,Foca 500g,$11.00,$13.50,$13.50,27,0,Detergentes
46677434816,Foco 14w,$23.00,$30.00,$30.00,0,0,Tienda
4050300105192,Foco 23w Luz Calida,$37.00,$44.50,$44.50,0,0,Tienda
7501026902000,Foco 23w OSRAM,$34.00,$41.00,$0.00,0,0,Tienda
7501026902413,Foco 27w,$37.00,$48.00,$48.00,0,0,Tienda
7501026902116,Foco 30w,$50.00,$65.00,$65.00,0,0,Tienda
4008321938671,Foco Alogeno,$14.00,$17.00,$17.00,0,0,Tienda
6930050700145,Foco Chiyoda,$0.00,$12.00,$0.00,0,0,Tienda
7501026902864,Foco Grd,$155.00,$186.00,$0.00,0,0,Tienda
7501026908743,Foco Luz Calida,$0.00,$44.50,$0.00,0,0,Tienda
4050300046501,Foco Osram 60w,$5.00,$6.00,$6.00,196,0,Tienda
7501026905490,Foco Osram 72w,$13.00,$17.50,$17.50,24,0,Tienda
7501026903137,Foco Osram 80w,$206.00,$268.00,$0.00,2,0,Tienda
7501026905858,Foco Osram Dulux 30w,$45.00,$55.00,$0.00,3,0,Tienda
7501026906282,Foco Osram Led 8.5 W,$41.00,$53.00,$0.00,2,0,Tienda
7501026905865,Foco Osram Luz Calida,$45.00,$58.50,$0.00,1,0,Tienda
7501026908736,Foco Osram Value 23w,$33.50,$43.50,$0.00,2,0,Tienda
7501026905476,Foco Ozram 60,$0.00,$17.50,$0.00,1,0,Tienda
46677286804,Foco Philips 72w,$17.00,$22.00,$22.00,0,0,Tienda
7501055902378,Forti Leche 1L,$13.50,$14.50,$14.00,12,0,Alpura
FREGON,Fregon,$7.00,$9.00,$0.00,7,0,Tienda
7501055304813,Fresca 3L,$19.00,$23.00,$0.00,2,0,Refresco
7501017004294,Frijol Costea Enter,$9.50,$13.00,$13.00,11,0,Tienda
7501017004423,Frijol Costea Refri,$11.00,$13.50,$13.00,6,0,Tienda
FRIJOL FLOR DE MAYO,Frijol Flor De Mayo,$10.00,$25.00,$0.00,N/A,0,Tienda
406,Frijol Flor De Mayo 1k,$0.00,$25.00,$0.00,N/A,0,Tienda
420,Frijol Flor De Mayo 250g,$0.00,$7.00,$0.00,N/A,0,Tienda
FRIJOL,Frijol Flor De Mayo 500g,$0.00,$12.50,$0.00,N/A,0,Tienda
FLOR,Frijol Flor De Mayo 500g,$0.00,$12.50,$0.00,0,0,Tienda
FRI,Frijol Flor De Mayo 500g,$0.00,$12.50,$0.00,0,0,Tienda
FRIJOL NEGRO,Frijol Negro,$13.00,$26.00,$0.00,N/A,0,Tienda
376,Frijol Negro 1k,$0.00,$26.00,$0.00,N/A,0,Tienda
390,Frijol Negro 250g,$0.00,$7.00,$0.00,N/A,0,Tienda
383,Frijol Negro 500g,$0.00,$13.00,$0.00,N/A,0,Tienda
7501668800016,Frijol Rosa,$0.00,$20.00,$0.00,0,0,Tienda
7501052420431,Frijol Sierra Bayo R,$10.00,$13.00,$13.00,0,0,- Sin Departamento -
7501017004362,Frijoles Bayos Ent 560g,$9.50,$13.00,$13.00,8,0,Tienda
7501017004270,Frijoles Bayos Refr 580g,$11.00,$13.50,$13.50,1,0,Tienda
7501011116252,Fritos Chile y Limn,$6.00,$8.00,$0.00,6,0,Sabritas
7501011112254,Fritos Chorizo Chipo,$6.00,$8.00,$0.00,5,0,Sabritas
7501011110335,Fritos Sal y Limn,$6.00,$8.00,$0.00,4,0,Sabritas
7501008015353,Froot Loops,$0.00,$50.00,$0.00,0,0,Tienda
754177510274,Frosh,$1.00,$1.00,$0.00,23,0,Dulces
754177500671,Frtaffy,$1.00,$1.00,$1.00,0,0,Dulces
754177500695,Frutaffy,$0.00,$2.00,$0.00,N/A,0,Dulces
754177505874,Frutafi 6g,$0.00,$2.00,$0.00,0,0,- Sin Departamento -
7501055903795,Frutal Durazno,$0.00,$17.50,$0.00,1,0,Alpura
7501055903801,Frutal Mango,$0.00,$17.50,$0.00,0,0,Alpura
7501030472865,Fruti grain,$3.00,$4.00,$0.00,10,0,Bimbo
75001971,Frutsi Mango 250ml,$0.00,$4.00,$0.00,0,0,Tienda
7501011115705,Fufles Queso 120g,$16.00,$20.00,$0.00,3,0,Sabritas
7501055331468,Fuze Tea,$0.00,$10.00,$0.00,0,0,Refresco
75042790,GELATINA DANY COCO LE,$0.00,$4.00,$0.00,0,0,Tienda
7503004976881,Gal Xtreme 500g,$0.00,$20.00,$0.00,20,0,Tienda
7501000663705,Gall Fruts De 104 G,$0.00,$10.00,$0.00,1,0,Tienda
7501393200044,Galleta,$0.00,$1.00,$0.00,59,0,Cariocas
7501030472957,Galleta,$36.00,$47.00,$47.00,0,0,Tienda
7501030475040,Galletas Panditas,$0.00,$6.00,$0.00,3,0,Tienda
7501761802566,Galletas Quaker Chocolate,$0.00,$10.00,$0.00,0,0,- Sin Departamento -
7501030492603,Gansipremio,$0.00,$10.00,$0.00,1,0,Tienda
7501000153107,Gansito,$6.50,$8.00,$0.00,8,0,Marinela
735257000069,Gari Fresa Leche,$7.50,$10.00,$0.00,3,0,Tienda
735257000090,Gari Jerez,$0.00,$10.00,$0.00,2,0,Tienda
735257000205,Gary,$0.00,$10.00,$0.00,2,0,Tienda
735257001493,Gary,$0.00,$10.00,$0.00,3,0,Tienda
735257001967,Gary,$0.00,$10.00,$0.00,5,0,Tienda
7501048613502,Gasa Absorbente,$0.00,$1.50,$0.00,0,0,Tienda
36731324009,Gatorade 1L,$0.00,$21.50,$0.00,0,0,Tienda
36731328007,Gatorade 1L,$0.00,$21.50,$0.00,0,0,Tienda
36731520005,Gatorade 500ml,$0.00,$13.00,$0.00,0,0,Refresco
36731321008,Gatorade De 1 L,$0.00,$21.00,$0.00,0,0,Tienda
36731503008,Gatorade Lima Limon 500ml,$12.50,$15.00,$15.00,3,0,Tienda
36731322005,Gatorade Limonada 1l,$18.00,$21.50,$0.00,0,0,Tienda
36731502001,Gatorade Limonada 500 Ml,$0.00,$14.00,$0.00,0,0,- Sin Departamento -
36731501004,Gatorade Naranja 500ml,$12.50,$15.00,$15.00,0,0,Tienda
36731506009,Gatorade Ponche 500ml,$12.00,$15.00,$0.00,3,0,Tienda
36731106049,Gatorade Uva,$0.00,$16.00,$0.00,1,0,- Sin Departamento -
36731504005,Gatorade Uva 500ml,$12.50,$15.00,$15.00,2,0,Tienda
7501438311100,Gel Moco De Gorila,$23.00,$29.00,$0.00,0,0,Farmacia
7501438311117,Gel Moco De Gorila,$23.50,$29.00,$0.00,0,0,Farmacia
7501438311094,Gel Moco De Gorila,$22.00,$29.00,$0.00,1,0,Farmacia
7501438311124,Gel Moco De Gorila,$0.00,$29.00,$0.00,0,0,Farmacia
7503002163023,Gel Xtreme 250g Tran,$8.00,$10.00,$10.00,13,0,Farmacia
735257000236,Gelatina D Gary Vainilla Leche,$0.00,$10.00,$0.00,4,0,- Sin Departamento -
75009090,Gelatina Danny Danone 125,$0.00,$5.00,$0.00,2,0,Danone
75009083,Gelatina Dany 125g P,$0.00,$5.00,$0.00,3,0,Danone
75026196,Gelatina Dany 125g U,$0.00,$5.00,$0.00,3,0,Danone
75026202,Gelatina Dany Nara,$3.00,$4.00,$0.00,0,0,Tienda
735257000045,Gelatina Frambuesa,$7.50,$10.00,$0.00,3,0,Tienda
75009076,Gelatina Fresa 125,$0.00,$5.00,$0.00,3,0,Danone
735257001943,Gelatina Gari,$0.00,$10.00,$0.00,0,0,Tienda
735257001950,Gelatina Gari,$0.00,$10.00,$0.00,3,0,Tienda
735257000106,Gelatina Gary,$0.00,$10.00,$0.00,0,0,Tienda
735257000199,Gelatina Gary,$7.50,$10.00,$0.00,0,0,Tienda
735257000052,Gelatina Gary,$0.00,$10.00,$0.00,2,0,Tienda
735257000168,Gelatina Gary,$7.50,$10.00,$9.50,2,0,Tienda
735257000038,Gelatina Gary,$0.00,$9.50,$0.00,3,0,Tienda
735257000151,Gelatina Gary,$0.00,$10.00,$0.00,3,0,Tienda
735257000120,Gelatina Gary,$7.50,$10.00,$0.00,3,0,Tienda
735257005149,Gelatina Gary,$0.00,$9.00,$0.00,4,0,Tienda
735257000182,Gelatina Gary,$0.00,$10.00,$0.00,4,0,Tienda
735257000083,Gelatina Gary,$7.50,$10.00,$0.00,4,0,Tienda
735257000229,Gelatina Gary,$7.50,$10.00,$10.00,4,0,Tienda
735257000137,Gelatina Gary,$0.00,$10.00,$0.00,5,0,Tienda
735257000021,Gelatina Gary,$7.50,$10.00,$0.00,5,0,Tienda
735257000014,Gelatina Gary,$7.50,$10.00,$0.00,7,0,Tienda
735257001929,Gelatina Leche Condensada,$0.00,$10.00,$0.00,0,0,Tienda
735257000113,Gelatina Mandarina,$7.50,$10.00,$0.00,0,0,- Sin Departamento -
735257000175,Gelatina Nuez,$7.50,$10.00,$0.00,0,0,- Sin Departamento -
75003401,Gerber 2da Etapa,$0.00,$12.00,$0.00,2,0,Tienda
75003371,Gerber 2da Etapa,$0.00,$12.00,$0.00,3,0,Nestle
75003487,Gerber 2da Etapa,$0.00,$12.00,$0.00,1,0,Nestle
7501000913312,Gerber De Manzana,$9.00,$12.00,$0.00,1,0,Nestle
7501000913305,Gerber Durazno 100g,$0.00,$10.00,$0.00,4,0,Tienda
75003463,Gerber Frutas Mixtas,$0.00,$12.00,$0.00,2,0,Nestle
7501000913466,Gerber Frutas Mixtas 100g,$0.00,$8.00,$0.00,9,0,Tienda
7501000903443,Gerber Frutas Trop110g,$0.00,$10.00,$0.00,5,0,Tienda
75003456,Gerber Frutas Tropicales,$0.00,$12.00,$0.00,3,0,Nestle
7501000903252,Gerber Guayaba,$0.00,$10.00,$0.00,5,0,Tienda
7501000910397,Gerber Guayaba,$0.00,$12.00,$0.00,2,0,Nestle
7501000913572,Gerber Mango 2daEtap100,$0.00,$10.00,$0.00,2,0,Tienda
75003388,Gerber Manzana,$0.00,$12.00,$0.00,3,0,Nestle
7501000913343,Gerber Pera 100g,$0.00,$10.00,$0.00,7,0,Tienda
7501000903276,Gerber Platano 2daEtapa,$0.00,$10.00,$0.00,5,0,Tienda
7501000640362,Giro 95g,$0.00,$12.00,$0.00,3,0,Gamesa
7501032903725,Glade 400ml,$0.00,$40.00,$0.00,1,0,Tienda
7501032915421,Glade Frescura Matinal,$36.50,$44.00,$0.00,1,0,Detergentes
7501032908669,Glade Gel,$9.00,$12.00,$12.00,0,0,Tienda
7501032900243,Glade Manzana/Canela,$36.50,$42.00,$0.00,1,0,Tienda
7501032910341,Glade Vainilla,$36.50,$43.50,$0.00,1,0,Tienda
7501030468318,Golden Nuts Cacaguates 40,$0.00,$6.00,$0.00,5,0,- Sin Departamento -
7501030459927,Golden Nuts Enchilad,$0.00,$10.00,$0.00,0,0,Barcel
7501030459934,Golden Nuts Japones,$0.00,$15.00,$0.00,0,0,Barcel
757528020248,Golden Nuts Salados,$0.00,$10.00,$0.00,0,0,Barcel
7501030459941,Golden Nuts Salados 100g,$0.00,$10.00,$0.00,3,0,Barcel
7501035040267,Gran Centenario Azul 375ml,$90.00,$108.00,$0.00,0,0,vino
735257000076,Grosella,$7.50,$10.00,$0.00,0,0,Tienda
GUAJILLO Q NO PICA,Guajillo Q No Pica,$95.00,$123.50,$0.00,0.03,0,Tienda
7501393200280,Guani Kiki,$0.00,$1.50,$0.00,5,0,Tienda
7501019106002,Guante 6,$14.00,$18.00,$18.00,0,0,Tienda
7501019155758,Guante 7.5,$0.00,$18.00,$0.00,0,0,Tienda
7501019106040,Guante 8,$0.00,$20.00,$0.00,0,0,Tienda
7501019106064,Guante 9,$14.00,$18.00,$18.00,0,0,Tienda
7501019106019,Guantes,$0.00,$18.00,$0.00,0,0,Tienda
7501019106033,Guantes,$14.00,$18.00,$18.00,0,0,Tienda
7501019106057,Guantes Vitex Verde,$14.00,$18.00,$0.00,0,0,Tienda
7501019106026,Guantes Vitex Verde,$14.00,$18.00,$18.00,0,0,Tienda
GUAYABA,Guayaba,$16.00,$18.00,$0.00,N/A,0,Verdura
724869005111,Gummy Pop,$0.00,$1.00,$0.00,0,0,Dulces
HUEVO,HUEVO,$19.00,$25.00,$23.00,N/A,0,Tienda
7501000662654,Habaneras Integrales,$0.00,$9.00,$0.00,7,0,- Sin Departamento -
7506105604233,Hallls Cereza,$0.00,$6.00,$0.00,4,0,Tienda
75051372,Halls 2´s,$0.00,$1.50,$0.00,N/A,0,Dulces
75051358,Halls 2´s,$0.00,$1.50,$0.00,0,0,Dulces
7622210267825,Halls Ceresa 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
7622210267870,Halls Colors,$0.00,$6.00,$0.00,1,0,Dulces
7622210612014,Halls Frutos Rojos 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
7506105604226,Halls Menta,$0.00,$6.00,$0.00,0,0,Dulces
7622210267818,Halls Menta 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
7622210267863,Halls Miel,$0.00,$6.00,$0.00,0,0,Dulces
7506105604202,Halls Miel,$0.00,$6.00,$0.00,2,0,Tienda
7622210267856,Halls Mora Azul,$0.00,$6.00,$0.00,5,0,Dulces
7622210267832,Halls menta,$0.00,$6.00,$0.00,N/A,0,Dulces
7506105604219,Hals Mora,$0.00,$6.00,$0.00,11,0,Tienda
7501069210759,Harina Arroz 500 G Tres,$0.00,$14.00,$0.00,1,0,Tienda
7501069210766,Harina De Arroz 250g3 Es,$0.00,$7.00,$0.00,6,0,Tienda
HARINA,Harina De Trigo,$0.00,$14.00,$0.00,0,0,Nestle
7501018316006,Harina De Trigo,$11.00,$15.00,$0.00,1611.27,0,Tienda
7501069210032,Harina De Trigo 3 Es,$11.50,$15.00,$15.00,8,0,Tienda
7501069210223,Harina Hot Cakes,$21.00,$25.50,$23.00,11,0,Tienda
7501069210506,Harina Pastel Chocolate,$0.00,$25.00,$0.00,1,0,Tienda
7501069210445,Harina Pastel Vainilla,$0.00,$25.00,$0.00,0,0,Tienda
7501058751119,Harpic,$26.50,$31.50,$0.00,1,0,Tienda
7506309805566,Head And Shoulder,$44.50,$58.00,$0.00,0,0,Tienda
7506295355076,Head And Shoulders,$44.50,$58.00,$0.00,0,0,Tienda
7506195142042,Head And Shoulders Anticera,$44.50,$58.00,$0.00,0,0,Farmacia
7501001351229,Head And Shoulders Limpieza,$44.50,$58.00,$0.00,2,0,Farmacia
7506195120071,Head And Shoulders Manzana,$44.50,$58.00,$0.00,0,0,Farmacia
7501001244262,Head And Shoulders Proteccion,$44.50,$58.00,$0.00,0,0,Farmacia
7500435019620,Head Ands Shoulders 375ml,$43.00,$52.00,$0.00,1,0,Tienda
7500435019880,Head Ands Shoulders 375ml,$43.00,$52.00,$0.00,1,0,Tienda
7500435108034,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda
7500435108065,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda
7500435108027,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda
7501007492568,Head Shoulders,$0.00,$5.00,$0.00,0,0,Tienda
7506195148686,Head Shoulders,$0.00,$17.00,$0.00,1,0,Tienda
13000001243,Heinz,$11.00,$14.00,$0.00,0,0,Tienda
7501130932511,Helado Combinado,$0.00,$21.50,$0.00,0,0,Holanda
7501130932498,Helado Fressa,$0.00,$21.50,$0.00,0,0,Holanda
7501130933013,Helado Limon,$0.00,$21.50,$0.00,0,0,Holanda
7501000633890,Hot Cakes,$22.00,$26.00,$0.00,0,0,Tienda
7501030459958,Hot Nuts 95g,$0.00,$15.00,$0.00,0,0,Barcel
757528001742,Hot-Nuts Fuego,$0.00,$7.00,$0.00,8,0,- Sin Departamento -
7501030463665,Hotkis,$0.00,$6.00,$0.00,0,0,Bimbo
7506161207904,Huevito Batman Chocolate,$0.00,$14.00,$0.00,3,0,Tienda
840004075129,Huevo Chocolate,$0.00,$14.00,$0.00,0,0,Dulces
7506161206082,Huevo Iron Man Chocolate,$0.00,$14.00,$0.00,2,0,Tienda
80051121,Huevo Kinder,$0.00,$16.00,$0.00,10,0,Dulces
80135692,Huevo Kinder Max,$14.00,$17.00,$0.00,6,0,Dulces
80741244,Huevo Kinder Original,$0.00,$16.50,$16.50,0,0,Dulces
7506032105643,Huevo Princeas,$0.00,$15.00,$0.00,0,0,Tienda
757528017705,Hut Nuts,$0.00,$10.00,$0.00,0,0,Barcel
7506105602482,Infinity Chiclets Al,$7.50,$10.00,$10.00,0,0,Tienda
7506105602536,Infinity Chiclets Al,$7.50,$10.00,$10.00,0,0,Tienda
7501032907570,InsecticBaygC Y J429ml,$32.00,$41.50,$41.50,0,0,Tienda
7501035912793,Jabn Vel Rosita 350g,$11.00,$14.50,$0.00,21,0,Detergentes
7501026006340,Jabon  Amarillo Tepey400,$10.50,$13.50,$12.50,17,0,Detergentes
7501199405957,Jabon 123 900g,$0.00,$26.00,$0.00,4,0,Detergentes
7509546018911,Jabon Axion 250g Polvo,$5.00,$6.50,$6.50,6,0,Tienda
7506306238640,Jabon Camay,$0.00,$13.00,$0.00,0,0,Tienda
7501006713398,Jabon Camay Pink 180g,$8.50,$13.50,$0.00,1,0,Detergentes
7501006713329,Jabon Escudo,$10.00,$13.00,$0.00,0,0,Detergentes
7509546060064,Jabon Palmolive,$9.00,$13.00,$12.00,1,0,Tienda
7509546064079,Jabon Palmolive,$0.00,$13.00,$0.00,3,0,Detergentes
7509546032290,Jabon Palmolive 180g,$0.00,$15.00,$0.00,0,0,Tienda
7509546032214,Jabon Palmolive 180g,$0.00,$15.00,$0.00,1,0,- Sin Departamento -
7509546035956,Jabon Palmolive 180g,$0.00,$15.00,$0.00,3,0,- Sin Departamento -
7509546059198,Jabon Palmolive Avena,$0.00,$13.00,$0.00,3,0,Tienda
7509546059228,Jabon Palmolive Coco,$0.00,$13.00,$0.00,1,0,Tienda
7509546062068,Jabon Palmolive Men,$0.00,$13.00,$0.00,0,0,Detergentes
7509546059181,Jabon Palmolive Sensacion,$0.00,$13.00,$0.00,8,0,Tienda
7509546059211,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,4,0,Tienda
7509546059204,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,5,0,Tienda
7509546059174,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,6,0,Tienda
7509546059242,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,7,0,Tienda
745819006170,Jabon Rosa Floral 350g,$0.00,$13.00,$0.00,7,0,Tienda
7501026005688,Jabon Rosa Zote 200g,$7.00,$9.50,$9.50,13,0,Tienda
7506306238374,Jabon Zest Delicadeza,$0.00,$13.00,$0.00,6,0,Tienda
7506306238381,Jabon Zest Dulzura,$0.00,$13.00,$0.00,4,0,Tienda
7506306238428,Jabon Zest Neutro,$0.00,$13.00,$0.00,4,0,Tienda
7506306238404,Jabon Zest Nutricion,$0.00,$13.00,$0.00,1,0,Tienda
7506306238343,Jabon Zest Renovacion,$0.00,$13.00,$0.00,3,0,Tienda
7506306238367,Jabon Zest Suavidad,$0.00,$13.00,$0.00,4,0,Tienda
7506306238398,Jabon Zest Vitalidad,$0.00,$13.00,$0.00,6,0,Tienda
7506306238336,Jabon Zezt Frescura,$13.00,$13.00,$0.00,9,0,Tienda
7501026005671,Jabon Zote Rosa 400g,$11.00,$13.00,$0.00,21,0,Detergentes
752216031100,Jaguar 12,$13.00,$15.50,$0.00,0,0,Tienda
JAMAICA,Jamaica,$60.00,$90.00,$0.00,N/A,0,Tienda
JAMON,Jamon Americanofud,$54.00,$85.00,$0.00,N/A,0,lacteos y embutidos
499,Jamon De Cerdo,$0.00,$20.50,$0.00,N/A,0,lacteos y embutidos
468,Jamon De Cerdo 1k,$0.00,$80.00,$0.00,N/A,0,lacteos y embutidos
437,Jamon De Pavo 1k,$0.00,$120.00,$0.00,N/A,0,lacteos y embutidos
451,Jamon De Pavo 250g,$0.00,$30.00,$0.00,N/A,0,lacteos y embutidos
444,Jamon De Pavo 500g,$0.00,$60.00,$0.00,N/A,0,lacteos y embutidos
475,Jamon De Puerco,$0.00,$41.00,$0.00,N/A,0,lacteos y embutidos
JAMON VIRGINIA FUD,Jamon Virginia Fud,$78.00,$101.50,$0.00,N/A,0,lacteos y embutidos
7501003306951,Jarable Mapple Fresa,$0.00,$25.00,$0.00,0,0,Tienda
744886395057,Jarrito 2l Limon,$11.00,$15.00,$0.00,1,0,Refresco
744886375059,Jarrito 2l Mandarina,$15.00,$15.00,$0.00,8,0,Refresco
7503006897214,Jarrito 2l Manzana,$11.00,$15.00,$0.00,4,0,Refresco
744886385058,Jarrito 2l Piña,$11.00,$15.00,$0.00,2,0,Refresco
744886365050,Jarrito 2l Tamarindo,$11.00,$15.00,$0.00,2,0,Refresco
744886345052,Jarrito 2l Toronja,$0.00,$15.00,$0.00,0,0,Refresco
744886288823,Jarrito 600 Limon,$0.00,$7.00,$0.00,0,0,Refresco
744886348824,Jarrito 600 Toronja,$0.00,$7.00,$0.00,2,0,Refresco
7503006897597,Jarrito De Uva,$0.00,$15.00,$0.00,4,0,Refresco
744886298822,Jarrito Man 600ml,$6.00,$7.00,$0.00,2,0,Refresco
7503006897191,Jarrito Manz,$0.00,$7.00,$0.00,2,0,Refresco
744886308828,Jarrito Poña 600ml,$0.00,$7.00,$0.00,1,0,Refresco
744886328826,Jarrito Tam,$0.00,$7.00,$0.00,1,0,Refresco
744886318827,Jarrito Tuti,$0.00,$7.00,$0.00,6,0,Refresco
7503006897603,Jarrito Uva 600ml,$0.00,$7.00,$0.00,4,0,Refresco
744886405053,Jarrto Tutifruti,$11.00,$15.00,$0.00,9,0,Refresco
6921101207584,Jelly,$1.00,$1.00,$1.00,0,0,Dulces
382903267798,Jeringa Insulina,$24.00,$31.00,$0.00,0,0,Tienda
382906713018,Jeringa Insulina,$3.00,$5.00,$0.00,90,0,Farmacia
382903267804,Jeringa Insulina 1ml,$24.00,$31.00,$0.00,0,0,Tienda
7501073086173,Jeringa PlastipCjaC5 Pz,$11.00,$15.00,$15.00,0,0,Tienda
744607049702,Jimador 200ml,$38.50,$50.00,$45.00,2,0,vino
JITOMATE,Jitomate,$9.00,$11.00,$0.00,N/A,0,Verdura
512,Jitomate 1k,$7.00,$11.00,$0.00,N/A,0,Verdura
536,Jitomate 250g,$2.00,$3.00,$0.00,N/A,0,Verdura
529,Jitomate 500g,$3.50,$5.00,$0.00,N/A,0,Verdura
7501035010116,Jose Cuervo Especial,$106.00,$138.00,$120.00,0,0,vino
32239052024,Jugo,$0.00,$10.00,$0.00,0,0,Refresco
32239052017,Jugo Del Valle 413 Ml,$0.00,$10.00,$0.00,0,0,Refresco
32239052147,Jugo Del Valle De Ma,$0.00,$10.00,$0.00,0,0,Refresco
7501013122053,Jugo Durazno Jumex Lt,$0.00,$21.00,$0.00,2,0,Tienda
75001957,Jugo Frutsy Uva,$0.00,$4.00,$0.00,0,0,Refresco
7501013122060,Jugo Jumex 1 Lt Guayaba,$16.50,$19.00,$0.00,1,0,Tienda
7501013122039,Jugo Jumex Mango Lt,$0.00,$21.00,$0.00,3,0,Tienda
